% Slashdot_small
% out_node	in_node	sign
807	6208	-1.0
807	15425	-1.0
807	20904	1.0
807	69	-1.0
807	20949	-1.0
807	20919	-1.0
807	2914	-1.0
807	2127	-1.0
807	80	1.0
807	16466	1.0
807	5390	-1.0
807	599	1.0
807	15960	1.0
807	1625	-1.0
807	90	-1.0
807	20922	-1.0
807	5214	-1.0
807	1631	-1.0
807	1121	1.0
807	7778	1.0
807	20923	-1.0
807	9830	-1.0
807	3688	-1.0
807	1129	-1.0
807	3431	-1.0
807	620	1.0
807	11886	-1.0
807	10941	-1.0
807	626	1.0
807	1652	1.0
807	20926	-1.0
807	5240	-1.0
807	20925	-1.0
807	636	1.0
807	5758	-1.0
807	13333	-1.0
807	640	1.0
807	641	1.0
807	3202	-1.0
807	11115	-1.0
807	1158	-1.0
807	1159	1.0
807	3208	-1.0
807	5259	-1.0
807	1165	1.0
807	1167	-1.0
807	3728	-1.0
807	3217	1.0
807	20931	-1.0
807	662	-1.0
807	1220	1.0
807	879	-1.0
807	668	-1.0
807	14974	1.0
807	159	1.0
807	161	-1.0
807	1698	-1.0
807	1187	-1.0
807	1701	-1.0
807	678	-1.0
807	7847	1.0
807	5800	-1.0
807	20938	-1.0
807	683	-1.0
807	172	1.0
807	5746	-1.0
807	1710	-1.0
807	3228	1.0
807	3768	-1.0
807	4724	-1.0
807	1210	-1.0
807	1723	-1.0
807	9418	-1.0
807	2238	1.0
807	20951	-1.0
807	6850	-1.0
807	3780	-1.0
807	10102	-1.0
807	13089	-1.0
807	7370	-1.0
807	8395	-1.0
807	9422	-1.0
807	20941	-1.0
807	6352	-1.0
807	6264	1.0
807	4819	-1.0
807	20961	-1.0
807	7893	1.0
807	3286	-1.0
807	3287	-1.0
807	1239	1.0
807	733	1.0
807	3294	-1.0
807	4832	1.0
807	2785	-1.0
807	1252	1.0
807	4838	1.0
807	231	-1.0
807	9896	-1.0
807	7039	-1.0
807	2286	1.0
807	11504	-1.0
807	5363	-1.0
807	20245	-1.0
807	14069	-1.0
807	10998	-1.0
807	20910	-1.0
807	4859	-1.0
807	10492	-1.0
807	5885	-1.0
807	20734	-1.0
807	15317	-1.0
807	1280	-1.0
807	4354	1.0
807	16131	1.0
807	9430	1.0
807	20947	-1.0
807	13577	-1.0
807	1802	-1.0
807	4055	-1.0
807	6413	1.0
807	1806	-1.0
807	1297	-1.0
807	4370	1.0
807	787	1.0
807	20928	-1.0
807	277	1.0
807	20894	1.0
807	20953	-1.0
807	16153	-1.0
807	20950	-1.0
807	20924	-1.0
807	3871	1.0
807	3873	-1.0
807	2339	-1.0
807	15652	1.0
807	20956	-1.0
807	16479	1.0
807	4908	-1.0
807	813	1.0
807	20957	-1.0
807	18224	1.0
807	2270	1.0
807	2358	-1.0
807	6026	1.0
807	3391	-1.0
807	1344	-1.0
807	20960	-1.0
807	837	1.0
807	4422	-1.0
807	737	1.0
807	8247	-1.0
807	3404	-1.0
807	845	-1.0
807	846	1.0
807	2895	-1.0
807	20930	-1.0
807	3409	1.0
807	850	1.0
807	2899	-1.0
807	6485	-1.0
807	1879	1.0
807	857	1.0
807	6491	-1.0
807	4956	-1.0
807	4957	-1.0
807	862	1.0
807	5471	-1.0
807	14111	1.0
807	7824	-1.0
807	5986	-1.0
807	2790	1.0
807	871	-1.0
807	872	-1.0
807	19305	-1.0
807	2023	-1.0
807	3437	-1.0
807	1903	1.0
807	10608	-1.0
807	2536	1.0
807	8051	1.0
807	18408	-1.0
807	7023	1.0
807	2936	1.0
807	15252	1.0
807	8561	-1.0
807	892	-1.0
807	14717	1.0
807	6015	-1.0
807	6016	1.0
807	832	1.0
807	898	-1.0
807	8068	1.0
807	1415	-1.0
807	8077	1.0
807	12012	-1.0
807	906	-1.0
807	20932	-1.0
807	4493	-1.0
807	20898	1.0
807	20370	-1.0
807	3406	-1.0
807	20889	1.0
807	20890	1.0
807	20891	1.0
807	20892	1.0
807	20893	1.0
807	849	1.0
807	1093	1.0
807	20896	1.0
807	6561	1.0
807	16290	1.0
807	20899	1.0
807	7588	1.0
807	20901	1.0
807	8102	1.0
807	1521	-1.0
807	7004	-1.0
807	1961	1.0
807	938	-1.0
807	20907	-1.0
807	20908	-1.0
807	20909	-1.0
807	6574	-1.0
807	20911	-1.0
807	20912	-1.0
807	20913	-1.0
807	20914	-1.0
807	9459	1.0
807	7604	1.0
807	1438	-1.0
807	20918	-1.0
807	18871	1.0
807	20920	-1.0
807	20921	-1.0
807	2490	-1.0
807	20895	1.0
807	6588	1.0
807	957	1.0
807	14782	1.0
807	20927	-1.0
807	4032	-1.0
807	20929	-1.0
807	19394	-1.0
807	3417	1.0
807	10176	1.0
807	20933	-1.0
807	20934	-1.0
807	20897	1.0
807	20936	-1.0
807	20937	-1.0
807	16842	-1.0
807	20939	-1.0
807	20940	-1.0
807	1485	-1.0
807	20942	-1.0
807	20943	-1.0
807	20944	-1.0
807	20945	-1.0
807	20946	-1.0
807	9171	1.0
807	20948	-1.0
807	5454	1.0
807	20915	-1.0
807	2007	-1.0
807	20952	-1.0
807	20900	1.0
807	20954	-1.0
807	11343	1.0
807	11984	-1.0
807	7645	-1.0
807	20958	-1.0
807	20959	-1.0
807	6112	-1.0
807	6625	-1.0
807	20962	-1.0
807	2811	-1.0
807	997	1.0
807	20935	-1.0
807	4433	1.0
807	4584	-1.0
807	9035	-1.0
807	4587	-1.0
807	9042	-1.0
807	1520	-1.0
807	936	-1.0
807	1522	-1.0
807	937	-1.0
807	13305	-1.0
807	20905	1.0
807	13025	1.0
807	13308	-1.0
807	6058	-1.0
807	6654	1.0
807	85	-1.0
809	832	1.0
809	11332	1.0
809	30732	-1.0
809	8	1.0
809	6729	1.0
809	19148	1.0
809	7373	1.0
809	11790	1.0
809	9485	1.0
809	1361	1.0
809	14931	1.0
809	38036	1.0
809	5717	1.0
809	922	1.0
809	668	-1.0
809	849	1.0
809	1183	1.0
809	38037	1.0
809	16677	1.0
809	103	1.0
809	813	1.0
809	26094	1.0
809	7791	1.0
809	38035	1.0
809	1847	1.0
809	4728	1.0
809	9977	1.0
809	85	-1.0
811	1536	1.0
811	2562	1.0
811	2563	1.0
811	86	1.0
811	8	1.0
811	1034	1.0
811	1035	1.0
811	1036	1.0
811	2061	1.0
811	6829	1.0
811	3160	1.0
811	1042	1.0
811	2583	1.0
811	2586	1.0
811	1051	1.0
811	1055	1.0
811	1056	1.0
811	2115	1.0
811	1574	1.0
811	1063	1.0
811	4956	1.0
811	1070	1.0
811	1032	1.0
811	7873	1.0
811	862	1.0
811	2102	1.0
811	5175	1.0
811	5179	1.0
811	60	1.0
811	2570	1.0
811	62	1.0
811	1087	1.0
811	1088	1.0
811	66	1.0
811	67	1.0
811	69	1.0
811	70	1.0
811	71	1.0
811	72	1.0
811	599	1.0
811	75	1.0
811	76	1.0
811	8781	1.0
811	79	1.0
811	80	1.0
811	83	1.0
811	85	1.0
811	5206	1.0
811	87	1.0
811	88	1.0
811	1111	1.0
811	92	1.0
811	5214	1.0
811	1120	1.0
811	5217	1.0
811	101	1.0
811	103	1.0
811	5225	1.0
811	1136	1.0
811	1143	1.0
811	1146	1.0
811	2172	1.0
811	1150	1.0
811	640	1.0
811	1153	1.0
811	7531	1.0
811	3204	1.0
811	1159	1.0
811	1161	1.0
811	1162	1.0
811	657	1.0
811	662	1.0
811	1177	1.0
811	667	1.0
811	668	1.0
811	26781	-1.0
811	26782	-1.0
811	159	1.0
811	2502	1.0
811	7848	1.0
811	1193	1.0
811	9388	1.0
811	2930	1.0
811	1199	1.0
811	1203	1.0
811	8890	1.0
811	2591	1.0
811	1213	1.0
811	2592	1.0
811	197	1.0
811	1223	1.0
811	7887	1.0
811	7888	1.0
811	7889	1.0
811	1234	1.0
811	2267	1.0
811	6883	1.0
811	2796	1.0
811	4854	1.0
811	760	1.0
811	997	1.0
811	258	1.0
811	5892	1.0
811	1287	1.0
811	1324	1.0
811	9998	1.0
811	4367	1.0
811	8482	1.0
811	806	1.0
811	8753	1.0
811	4396	1.0
811	813	1.0
811	8773	1.0
811	1327	1.0
811	1843	1.0
811	3894	1.0
811	1849	1.0
811	827	1.0
811	830	1.0
811	832	1.0
811	1346	1.0
811	837	1.0
811	838	1.0
811	1353	1.0
811	330	1.0
811	1357	1.0
811	846	1.0
811	847	1.0
811	850	1.0
811	1000	1.0
811	855	1.0
811	1368	1.0
811	860	1.0
811	7517	1.0
811	1374	1.0
811	351	1.0
811	20832	1.0
811	16358	1.0
811	1387	1.0
811	876	1.0
811	2927	1.0
811	1392	1.0
811	1393	1.0
811	2418	1.0
811	8052	1.0
811	1915	1.0
811	895	1.0
811	905	1.0
811	906	1.0
811	912	1.0
811	914	1.0
811	2451	1.0
811	922	1.0
811	923	1.0
811	925	1.0
811	926	1.0
811	1093	1.0
811	2571	1.0
811	929	1.0
811	3594	1.0
811	3491	1.0
811	1350	1.0
811	1180	1.0
811	938	1.0
811	940	1.0
811	2481	1.0
811	1183	1.0
811	5566	1.0
811	1013	1.0
811	3526	1.0
811	2505	1.0
811	26780	1.0
811	973	1.0
811	2511	1.0
811	4562	1.0
811	2515	1.0
811	980	1.0
811	982	1.0
811	2522	1.0
811	2573	1.0
811	989	1.0
811	933	1.0
811	2528	1.0
811	3897	-1.0
811	998	1.0
811	3560	1.0
811	2537	1.0
811	2541	1.0
811	2548	1.0
811	2549	1.0
811	2550	1.0
811	1017	1.0
811	2555	1.0
811	2558	1.0
811	1877	1.0
813	8	1.0
813	905	-1.0
813	11	1.0
813	1551	1.0
813	912	-1.0
813	2577	1.0
813	7570	1.0
813	38038	-1.0
813	38039	-1.0
813	38040	-1.0
813	921	-1.0
813	8090	-1.0
813	923	-1.0
813	668	-1.0
813	926	-1.0
813	1063	1.0
813	4521	1.0
813	811	1.0
813	1068	1.0
813	15918	-1.0
813	1327	1.0
813	1843	1.0
813	1374	-1.0
813	891	-1.0
813	3513	1.0
813	827	1.0
813	830	1.0
813	11625	-1.0
813	66	1.0
813	837	1.0
813	847	1.0
813	849	1.0
813	85	-1.0
813	1111	1.0
813	4956	-1.0
813	862	1.0
813	4067	1.0
813	7654	-1.0
813	998	1.0
813	231	-1.0
813	3217	1.0
813	5225	-1.0
813	876	1.0
813	879	-1.0
813	9456	-1.0
813	1393	-1.0
813	887	-1.0
813	38041	-1.0
813	2555	1.0
813	1877	-1.0
814	8	1.0
815	4096	1.0
815	3585	-1.0
815	20994	1.0
815	1539	-1.0
815	36357	-1.0
815	13	-1.0
815	4110	1.0
815	38061	-1.0
815	1552	-1.0
815	531	-1.0
815	10775	-1.0
815	38054	-1.0
815	1774	-1.0
815	4642	-1.0
815	3627	-1.0
815	3628	1.0
815	2099	-1.0
815	1076	-1.0
815	1589	1.0
815	7735	-1.0
815	1595	-1.0
815	62	1.0
815	1089	1.0
815	5187	1.0
815	1093	-1.0
815	25671	-1.0
815	7753	-1.0
815	5707	-1.0
815	1100	1.0
815	24653	-1.0
815	10321	1.0
815	697	-1.0
815	601	-1.0
815	95	-1.0
815	12385	-1.0
815	4709	-1.0
815	614	-1.0
815	11881	-1.0
815	14446	1.0
815	1136	-1.0
815	6771	1.0
815	29812	-1.0
815	1141	1.0
815	10872	-1.0
815	31869	-1.0
815	10005	-1.0
815	13959	-1.0
815	27274	-1.0
815	5772	1.0
815	17038	-1.0
815	5358	-1.0
815	3218	1.0
815	2670	-1.0
815	28313	-1.0
815	3738	1.0
815	38043	1.0
815	7836	-1.0
815	38045	1.0
815	38046	1.0
815	38047	1.0
815	38048	-1.0
815	161	-1.0
815	38050	-1.0
815	1187	-1.0
815	38052	-1.0
815	5285	-1.0
815	678	1.0
815	5799	-1.0
815	38056	-1.0
815	38057	-1.0
815	34986	-1.0
815	38059	-1.0
815	38060	-1.0
815	2733	-1.0
815	38062	-1.0
815	176	1.0
815	5297	-1.0
815	6834	-1.0
815	3763	-1.0
815	1140	-1.0
815	701	-1.0
815	28351	1.0
815	24257	-1.0
815	8388	-1.0
815	12489	-1.0
815	10443	-1.0
815	9421	-1.0
815	6862	-1.0
815	30927	1.0
815	15057	-1.0
815	37588	1.0
815	9422	-1.0
815	4822	-1.0
815	25819	1.0
815	732	-1.0
815	12510	-1.0
815	17631	1.0
815	4832	1.0
815	36492	-1.0
815	6372	-1.0
815	1765	1.0
815	746	-1.0
815	5356	-1.0
815	22254	1.0
815	19696	-1.0
815	13664	-1.0
815	38044	1.0
815	9973	-1.0
815	7987	-1.0
815	25727	-1.0
815	3251	-1.0
815	9470	-1.0
815	38051	-1.0
815	2306	-1.0
815	3115	-1.0
815	1285	-1.0
815	22792	-1.0
815	15627	-1.0
815	4368	1.0
815	10004	-1.0
815	277	-1.0
815	5398	-1.0
815	7452	-1.0
815	34082	1.0
815	5923	-1.0
815	1829	-1.0
815	806	-1.0
815	1832	-1.0
815	7984	1.0
815	819	-1.0
815	23860	-1.0
815	1847	1.0
815	30431	-1.0
815	17034	-1.0
815	21216	1.0
815	10050	-1.0
815	3395	-1.0
815	5959	-1.0
815	10057	1.0
815	5431	-1.0
815	4941	1.0
815	1872	-1.0
815	850	1.0
815	3423	-1.0
815	7008	1.0
815	23905	-1.0
815	17764	-1.0
815	3429	-1.0
815	19305	-1.0
815	4458	-1.0
815	2927	-1.0
815	4464	-1.0
815	881	-1.0
815	3958	-1.0
815	18304	1.0
815	6017	1.0
815	13190	-1.0
815	38049	-1.0
815	1935	-1.0
815	16272	-1.0
815	15249	-1.0
815	16789	-1.0
815	6297	-1.0
815	7576	1.0
815	38042	1.0
815	929	1.0
815	8610	-1.0
815	14755	-1.0
815	937	-1.0
815	20575	-1.0
815	7595	1.0
815	19884	-1.0
815	2477	-1.0
815	13875	1.0
815	6068	-1.0
815	2488	1.0
815	6078	-1.0
815	3829	-1.0
815	6085	-1.0
815	37281	-1.0
815	1480	-1.0
815	14281	1.0
815	3536	-1.0
815	5587	1.0
815	1495	-1.0
815	4568	-1.0
815	4061	-1.0
815	38053	-1.0
815	994	-1.0
815	20219	1.0
815	18086	1.0
815	2534	1.0
815	38055	-1.0
815	1005	1.0
815	24054	-1.0
815	869	-1.0
815	5624	-1.0
815	14841	-1.0
815	11258	-1.0
815	508	-1.0
815	38058	-1.0
816	17473	1.0
816	1889	1.0
816	22484	1.0
816	17749	1.0
816	7398	1.0
816	55	1.0
816	8	1.0
816	9	1.0
816	22485	1.0
816	17751	1.0
816	47	1.0
817	5369	-1.0
818	38071	1.0
818	38063	1.0
818	38064	1.0
818	38065	1.0
818	38066	1.0
818	38067	1.0
818	38068	1.0
818	38069	1.0
818	38070	1.0
818	18999	1.0
818	38072	1.0
818	38073	1.0
818	25210	1.0
818	861	1.0
819	38080	-1.0
819	9732	1.0
819	8	1.0
819	3884	1.0
819	1111	1.0
819	3052	1.0
819	15941	1.0
819	3855	1.0
819	530	1.0
819	1812	1.0
819	2583	1.0
819	1305	1.0
819	8730	1.0
819	1819	1.0
819	9246	1.0
819	2079	1.0
819	31675	1.0
819	4386	1.0
819	3619	1.0
819	1060	1.0
819	1829	1.0
819	9137	1.0
819	19752	1.0
819	2603	1.0
819	1324	1.0
819	33528	1.0
819	11229	1.0
819	1334	1.0
819	4745	1.0
819	14904	1.0
819	5179	1.0
819	62	1.0
819	1087	1.0
819	17986	1.0
819	2115	1.0
819	9720	1.0
819	2631	1.0
819	841	1.0
819	15947	1.0
819	79	1.0
819	80	1.0
819	22101	1.0
819	2134	1.0
819	87	1.0
819	1116	1.0
819	3678	1.0
819	8357	1.0
819	14395	1.0
819	13412	1.0
819	1126	1.0
819	4454	1.0
819	6252	1.0
819	38077	1.0
819	1000	1.0
819	14706	1.0
819	6803	1.0
819	629	1.0
819	1143	1.0
819	3209	1.0
819	1658	1.0
819	2280	1.0
819	1664	1.0
819	1409	1.0
819	3204	1.0
819	7813	1.0
819	4999	1.0
819	3720	1.0
819	1417	1.0
819	906	1.0
819	654	1.0
819	6799	1.0
819	657	1.0
819	1683	1.0
819	20372	1.0
819	38075	1.0
819	13593	1.0
819	10395	1.0
819	2205	1.0
819	158	1.0
819	1439	1.0
819	1701	1.0
819	26607	1.0
819	12456	1.0
819	24233	1.0
819	13226	1.0
819	2731	1.0
819	940	1.0
819	3247	1.0
819	1712	1.0
819	3761	1.0
819	32414	1.0
819	5364	1.0
819	38074	1.0
819	159	1.0
819	38076	1.0
819	1213	1.0
819	38078	1.0
819	38079	1.0
819	3776	1.0
819	19275	1.0
819	197	1.0
819	2505	1.0
819	1226	1.0
819	4299	1.0
819	2252	1.0
819	973	1.0
819	16592	1.0
819	5880	1.0
819	4387	1.0
819	4053	1.0
819	2519	1.0
819	1752	1.0
819	748	1.0
819	2013	1.0
819	1247	1.0
819	1504	1.0
819	67	1.0
819	9443	1.0
819	2020	1.0
819	2536	1.0
819	17897	1.0
819	4842	1.0
819	1004	1.0
819	2029	1.0
819	3054	1.0
819	10365	1.0
819	12712	1.0
819	1268	1.0
819	27125	1.0
819	760	1.0
819	5625	1.0
819	2812	1.0
819	1183	1.0
820	49	1.0
820	7540	1.0
820	38081	1.0
820	8	1.0
820	9	1.0
820	17772	1.0
820	26815	1.0
822	8	1.0
822	1060	1.0
822	12511	1.0
822	940	1.0
822	1921	-1.0
823	2049	1.0
823	194	1.0
823	38083	1.0
823	5892	1.0
823	38085	1.0
823	17670	1.0
823	2503	1.0
823	15906	1.0
823	4557	1.0
823	10593	1.0
823	80	1.0
823	12625	1.0
823	4853	1.0
823	660	1.0
823	15206	1.0
823	1239	1.0
823	38084	1.0
823	1051	1.0
823	29413	1.0
823	1077	1.0
823	1439	1.0
823	352	1.0
823	8624	1.0
823	6292	1.0
823	25179	1.0
823	9135	1.0
823	9190	1.0
823	38082	1.0
823	2921	1.0
823	9388	1.0
823	9264	1.0
823	1006	-1.0
823	495	1.0
823	112	1.0
823	754	1.0
823	1011	1.0
823	629	-1.0
823	2358	1.0
823	6137	1.0
823	1146	1.0
823	5599	1.0
823	3325	1.0
823	1471	1.0
824	1536	1.0
824	3841	-1.0
824	8	1.0
824	11017	-1.0
824	2570	1.0
824	855	1.0
824	38096	-1.0
824	4109	-1.0
824	12466	1.0
824	1923	-1.0
824	2583	1.0
824	2072	-1.0
824	13593	-1.0
824	1050	-1.0
824	1819	1.0
824	3100	1.0
824	23581	-1.0
824	4772	-1.0
824	1829	-1.0
824	18217	1.0
824	1324	1.0
824	813	1.0
824	815	1.0
824	8857	1.0
824	1074	1.0
824	1843	1.0
824	3894	1.0
824	1847	1.0
824	59	-1.0
824	16010	1.0
824	62	1.0
824	1087	1.0
824	832	1.0
824	1035	1.0
824	3140	1.0
824	837	1.0
824	21015	-1.0
824	841	1.0
824	599	1.0
824	4759	1.0
824	1357	1.0
824	846	1.0
824	848	1.0
824	849	1.0
824	850	1.0
824	2899	-1.0
824	85	-1.0
824	1111	1.0
824	3417	1.0
824	5722	-1.0
824	862	1.0
824	7602	1.0
824	11915	1.0
824	827	1.0
824	868	1.0
824	6729	1.0
824	103	1.0
824	2922	-1.0
824	112	-1.0
824	2579	1.0
824	21623	1.0
824	6009	-1.0
824	1146	1.0
824	5738	-1.0
824	640	1.0
824	1153	1.0
824	3714	1.0
824	899	-1.0
824	1159	1.0
824	11913	-1.0
824	1929	-1.0
824	906	-1.0
824	1675	1.0
824	912	-1.0
824	3217	1.0
824	662	-1.0
824	663	-1.0
824	11415	-1.0
824	6980	-1.0
824	922	-1.0
824	7706	-1.0
824	926	-1.0
824	69	-1.0
824	38093	-1.0
824	929	1.0
824	3491	1.0
824	1956	1.0
824	678	-1.0
824	938	-1.0
824	30663	1.0
824	20908	-1.0
824	1198	1.0
824	3759	-1.0
824	11440	1.0
824	5297	-1.0
824	6834	-1.0
824	25012	-1.0
824	2633	1.0
824	1183	1.0
824	38090	-1.0
824	14017	-1.0
824	8388	-1.0
824	38086	1.0
824	12449	1.0
824	38088	-1.0
824	38089	-1.0
824	30666	-1.0
824	38091	-1.0
824	38092	-1.0
824	1485	-1.0
824	38094	-1.0
824	4557	-1.0
824	976	1.0
824	4003	-1.0
824	1439	1.0
824	34531	-1.0
824	15320	1.0
824	1241	1.0
824	2522	1.0
824	2267	1.0
824	1501	1.0
824	7973	-1.0
824	4832	1.0
824	1249	1.0
824	4067	1.0
824	1252	1.0
824	997	1.0
824	2541	1.0
824	38095	-1.0
824	5875	-1.0
824	5259	-1.0
824	6902	-1.0
824	760	-1.0
824	5625	1.0
824	1706	1.0
824	38087	1.0
827	1536	1.0
827	9985	1.0
827	258	1.0
827	1285	1.0
827	8	1.0
827	2570	1.0
827	1035	1.0
827	2061	1.0
827	1042	1.0
827	2579	1.0
827	1819	1.0
827	17438	1.0
827	1055	1.0
827	6946	1.0
827	806	1.0
827	92	1.0
827	811	1.0
827	813	1.0
827	1327	1.0
827	1843	1.0
827	26420	1.0
827	3894	1.0
827	824	1.0
827	313	1.0
827	87	1.0
827	1087	1.0
827	834	1.0
827	2571	1.0
827	837	1.0
827	838	1.0
827	23880	1.0
827	6729	1.0
827	8781	1.0
827	847	1.0
827	848	1.0
827	849	1.0
827	850	1.0
827	5717	1.0
827	855	1.0
827	860	1.0
827	6237	1.0
827	862	1.0
827	27487	1.0
827	868	1.0
827	101	1.0
827	10859	1.0
827	8818	1.0
827	630	1.0
827	1146	1.0
827	191	1.0
827	3708	1.0
827	15229	1.0
827	640	1.0
827	1159	1.0
827	66	1.0
827	14995	1.0
827	662	1.0
827	922	1.0
827	8090	1.0
827	1183	1.0
827	929	1.0
827	4773	1.0
827	4778	1.0
827	9388	1.0
827	6829	1.0
827	1198	1.0
827	7599	1.0
827	1203	1.0
827	25527	1.0
827	1439	1.0
827	2930	1.0
827	7615	1.0
827	35017	1.0
827	35018	1.0
827	973	1.0
827	15310	1.0
827	7888	1.0
827	2515	1.0
827	12505	1.0
827	2522	1.0
827	2267	1.0
827	9952	1.0
827	1252	1.0
827	1574	1.0
827	998	1.0
827	231	1.0
827	1512	1.0
827	1002	1.0
827	25385	1.0
827	2542	1.0
827	1833	1.0
827	2361	1.0
828	81	1.0
828	15476	1.0
828	9221	-1.0
828	8135	1.0
828	4407	1.0
828	8	1.0
828	4746	1.0
828	3415	1.0
828	35021	1.0
828	10743	1.0
828	191	1.0
829	4096	1.0
829	1026	1.0
829	1034	1.0
829	1035	1.0
829	5378	1.0
829	2574	1.0
829	16402	1.0
829	15892	1.0
829	13847	1.0
829	3097	1.0
829	3100	1.0
829	1054	1.0
829	31	1.0
829	6693	1.0
829	4826	1.0
829	41	1.0
829	10795	1.0
829	47	1.0
829	20528	1.0
829	6195	1.0
829	1589	1.0
829	566	1.0
829	59	-1.0
829	14908	1.0
829	5693	1.0
829	62	1.0
829	8256	1.0
829	3140	1.0
829	1093	1.0
829	70	1.0
829	23649	1.0
829	1096	1.0
829	5193	1.0
829	12471	1.0
829	23650	1.0
829	79	1.0
829	23635	1.0
829	23636	1.0
829	21262	1.0
829	23638	1.0
829	23639	1.0
829	23640	1.0
829	15449	1.0
829	23642	1.0
829	23643	1.0
829	1628	1.0
829	23645	1.0
829	23646	1.0
829	23647	1.0
829	23648	1.0
829	1633	1.0
829	7778	1.0
829	5307	1.0
829	3684	1.0
829	23653	1.0
829	1126	1.0
829	23655	1.0
829	3688	1.0
829	619	1.0
829	11372	1.0
829	6765	1.0
829	8815	1.0
829	10864	1.0
829	3186	1.0
829	10868	1.0
829	1143	1.0
829	1660	1.0
829	22653	1.0
829	14974	1.0
829	1664	1.0
829	1153	1.0
829	10859	1.0
829	19259	1.0
829	450	1.0
829	9359	1.0
829	660	1.0
829	664	1.0
829	7791	1.0
829	12445	1.0
829	23652	1.0
829	11426	1.0
829	5283	1.0
829	23651	1.0
829	8220	1.0
829	172	1.0
829	174	1.0
829	176	1.0
829	1206	1.0
829	11447	1.0
829	12831	1.0
829	2238	1.0
829	19233	1.0
829	11958	1.0
829	6870	1.0
829	1241	1.0
829	18138	1.0
829	2267	1.0
829	23654	1.0
829	5854	1.0
829	7391	1.0
829	4832	1.0
829	16097	1.0
829	1251	1.0
829	1252	1.0
829	6438	1.0
829	636	1.0
829	7402	1.0
829	15597	1.0
829	23165	1.0
829	2288	1.0
829	6910	1.0
829	640	1.0
829	4354	1.0
829	4139	1.0
829	9988	1.0
829	3798	1.0
829	12557	1.0
829	17678	1.0
829	276	1.0
829	815	1.0
829	1821	1.0
829	3358	1.0
829	1311	1.0
829	11056	1.0
829	4387	1.0
829	1830	1.0
829	1838	1.0
829	3887	1.0
829	18224	1.0
829	1843	1.0
829	1332	1.0
829	1847	1.0
829	824	1.0
829	3807	1.0
829	4413	1.0
829	2879	1.0
829	2881	1.0
829	1858	1.0
829	6468	1.0
829	841	1.0
829	2378	1.0
829	3405	1.0
829	846	1.0
829	849	1.0
829	850	1.0
829	11603	1.0
829	23641	1.0
829	19291	1.0
829	20317	1.0
829	1253	1.0
829	20322	1.0
829	4451	1.0
829	10596	1.0
829	1903	1.0
829	11124	1.0
829	5497	1.0
829	14720	1.0
829	10627	1.0
829	18826	1.0
829	13196	1.0
829	4501	1.0
829	922	1.0
829	1439	1.0
829	7588	1.0
829	2471	1.0
829	1448	1.0
829	425	1.0
829	7595	1.0
829	9134	1.0
829	18863	1.0
829	23644	1.0
829	13750	1.0
829	2488	1.0
829	8633	1.0
829	11197	1.0
829	3518	1.0
829	10690	1.0
829	5181	1.0
829	10705	1.0
829	3026	1.0
829	9171	1.0
829	2520	1.0
829	5083	1.0
829	2528	1.0
829	604	1.0
829	1511	1.0
829	2536	1.0
829	1514	1.0
829	2539	1.0
829	2540	1.0
829	1005	1.0
829	3409	1.0
829	4605	1.0
829	5617	1.0
829	8340	1.0
829	6133	1.0
829	1018	1.0
829	5660	1.0
829	14845	1.0
829	2523	1.0
829	23637	1.0
830	1536	1.0
830	9985	1.0
830	8	1.0
830	9	1.0
830	2570	1.0
830	2571	1.0
830	2573	1.0
830	1038	1.0
830	2576	1.0
830	2577	1.0
830	1042	1.0
830	2586	1.0
830	2587	1.0
830	1055	1.0
830	2592	1.0
830	2593	1.0
830	4386	1.0
830	92	1.0
830	811	1.0
830	1324	1.0
830	813	1.0
830	47	1.0
830	4360	1.0
830	1035	1.0
830	53	1.0
830	55	1.0
830	60	1.0
830	3594	1.0
830	1087	1.0
830	67	1.0
830	837	1.0
830	2568	1.0
830	71	1.0
830	1353	1.0
830	75	1.0
830	76	1.0
830	1068	1.0
830	855	1.0
830	1364	1.0
830	1877	1.0
830	87	1.0
830	3160	1.0
830	1111	1.0
830	4444	1.0
830	14010	1.0
830	862	1.0
830	351	1.0
830	7520	1.0
830	14011	1.0
830	1350	1.0
830	101	1.0
830	1126	1.0
830	103	1.0
830	14009	1.0
830	876	1.0
830	61	1.0
830	1136	1.0
830	1143	1.0
830	10616	1.0
830	1146	1.0
830	2101	1.0
830	640	1.0
830	1159	1.0
830	1177	1.0
830	933	1.0
830	938	1.0
830	7851	1.0
830	940	1.0
830	1199	1.0
830	7880	1.0
830	7858	1.0
830	1203	1.0
830	14005	1.0
830	14006	1.0
830	14007	1.0
830	14008	1.0
830	88	1.0
830	8890	1.0
830	2591	1.0
830	14012	1.0
830	1213	1.0
830	14014	1.0
830	14015	1.0
830	12875	1.0
830	197	1.0
830	6945	1.0
830	712	1.0
830	2505	1.0
830	1226	1.0
830	973	1.0
830	2511	1.0
830	2515	1.0
830	980	1.0
830	79	1.0
830	2528	1.0
830	14013	1.0
830	70	1.0
830	997	1.0
830	1000	1.0
830	2537	1.0
830	2541	1.0
830	6638	1.0
830	2549	1.0
830	3574	1.0
830	2555	1.0
830	2558	1.0
831	801	1.0
831	802	1.0
831	867	1.0
831	3409	1.0
831	8	1.0
831	14878	1.0
831	11167	1.0
832	1536	1.0
832	6946	1.0
832	4355	1.0
832	1878	1.0
