% wiki_small
% out_node	in_node	sign
1575	569	1.0
1575	4218	1.0
1575	2107	-1.0
1575	1162	1.0
1575	191	1.0
1576	2114	1.0
1576	293	1.0
1576	191	1.0
1577	417	1.0
1577	4514	1.0
1577	420	1.0
1577	293	1.0
1577	426	-1.0
1577	1006	1.0
1577	80	1.0
1577	3218	1.0
1577	4211	-1.0
1577	366	1.0
1577	2518	1.0
1577	3256	1.0
1577	89	1.0
1577	2170	1.0
1577	2907	1.0
1577	6236	1.0
1577	357	1.0
1578	1024	-1.0
1578	544	1.0
1578	1698	1.0
1578	1795	-1.0
1578	293	1.0
1578	1544	-1.0
1578	1129	1.0
1578	1006	1.0
1578	1551	-1.0
1578	112	1.0
1578	287	-1.0
1578	1012	-1.0
1578	1141	-1.0
1578	439	1.0
1578	1659	1.0
1578	93	-1.0
1578	2021	-1.0
1579	1312	1.0
1579	3346	1.0
1579	1269	1.0
1579	564	1.0
1579	293	1.0
1579	566	1.0
1579	426	1.0
1579	1436	1.0
1579	1263	1.0
1580	256	1.0
1580	5761	1.0
1580	6530	1.0
1580	1155	1.0
1580	388	1.0
1580	2693	1.0
1580	3463	1.0
1580	5442	-1.0
1580	5520	1.0
1580	1300	1.0
1580	5331	1.0
1580	1561	-1.0
1580	1436	1.0
1580	413	1.0
1580	4126	1.0
1580	2079	1.0
1580	416	1.0
1580	417	1.0
1580	3491	1.0
1580	1701	1.0
1580	4653	1.0
1580	2097	1.0
1580	2994	1.0
1580	3251	1.0
1580	308	1.0
1580	1077	1.0
1580	1591	1.0
1580	4408	1.0
1580	928	1.0
1580	578	1.0
1580	1481	1.0
1580	2890	1.0
1580	1356	1.0
1580	2872	1.0
1580	1874	1.0
1580	5971	1.0
1580	1492	-1.0
1580	5974	1.0
1580	601	1.0
1580	293	1.0
1580	5603	1.0
1580	357	1.0
1580	3942	1.0
1580	1639	1.0
1580	3307	1.0
1580	4211	1.0
1580	375	1.0
1580	5826	1.0
1580	4607	1.0
1580	5920	1.0
1581	287	-1.0
1581	293	1.0
1581	601	1.0
1581	1227	-1.0
1581	1116	-1.0
1581	943	1.0
1582	4195	1.0
1582	293	1.0
1582	566	1.0
1582	662	1.0
1582	361	1.0
1582	93	1.0
1582	1006	1.0
1583	293	1.0
1584	2011	1.0
1584	293	-1.0
1584	919	-1.0
1585	293	-1.0
1585	5359	-1.0
1586	3337	1.0
1586	601	1.0
1586	4444	1.0
1586	357	1.0
1586	4281	1.0
1587	1616	1.0
1587	2115	1.0
1587	1636	1.0
1587	37	1.0
1587	807	1.0
1587	1417	1.0
1587	1271	1.0
1587	880	1.0
1587	1361	1.0
1587	1299	1.0
1587	57	1.0
1587	1269	1.0
1587	2135	1.0
1587	601	1.0
1587	1439	1.0
1587	1756	1.0
1587	2334	1.0
1587	191	1.0
1588	601	1.0
1588	598	1.0
1588	41	1.0
1589	195	-1.0
1589	2245	1.0
1589	332	1.0
1589	1215	1.0
1589	398	1.0
1589	1299	1.0
1589	404	1.0
1589	1593	1.0
1589	601	1.0
1589	285	1.0
1589	1504	-1.0
1589	1123	1.0
1589	2149	1.0
1589	551	1.0
1589	1245	1.0
1589	1395	1.0
1589	564	1.0
1589	2485	1.0
1589	2755	1.0
1589	2104	1.0
1589	2676	-1.0
1589	2299	1.0
1589	639	1.0
1590	601	1.0
1590	1594	1.0
1590	1403	1.0
1590	229	-1.0
1591	576	1.0
1591	1472	1.0
1591	3074	1.0
1591	388	1.0
1591	68	1.0
1591	256	1.0
1591	138	-1.0
1591	268	1.0
1591	2178	1.0
1591	1870	1.0
1591	80	1.0
1591	18	1.0
1591	1699	1.0
1591	398	1.0
1591	2135	1.0
1591	601	1.0
1591	2203	1.0
1591	3353	1.0
1591	413	1.0
1591	926	1.0
1591	865	1.0
1591	611	1.0
1591	37	1.0
1591	3238	1.0
1591	1575	1.0
1591	4046	1.0
1591	3868	-1.0
1591	3307	1.0
1591	2412	1.0
1591	2990	1.0
1591	4784	1.0
1591	2097	1.0
1591	3475	1.0
1591	3198	1.0
1591	121	1.0
1591	2459	-1.0
1591	2173	1.0
1591	1726	1.0
1591	3477	1.0
1592	2912	-1.0
1592	2911	-1.0
1592	293	1.0
1592	998	1.0
1592	1512	1.0
1592	1417	1.0
1592	1215	1.0
1592	1390	1.0
1592	2253	-1.0
1592	80	1.0
1592	2770	-1.0
1592	5230	1.0
1592	601	1.0
1592	1818	1.0
1592	827	1.0
1592	2906	-1.0
1592	2558	1.0
1592	191	1.0
1593	256	1.0
1593	2114	1.0
1593	3589	1.0
1593	525	1.0
1593	398	1.0
1593	2256	1.0
1593	3218	1.0
1593	3668	1.0
1593	662	1.0
1593	601	1.0
1593	1818	1.0
1593	285	1.0
1593	1442	1.0
1593	1123	1.0
1593	2149	1.0
1593	551	1.0
1593	1512	1.0
1593	2155	1.0
1593	300	1.0
1593	1006	1.0
1593	93	-1.0
1593	880	1.0
1593	2292	1.0
1593	2810	1.0
1593	2299	1.0
1593	2238	1.0
1593	1215	1.0
1594	601	1.0
1594	1012	1.0
1595	2546	1.0
1595	1622	1.0
1595	601	1.0
1595	1482	-1.0
1595	93	-1.0
1595	1245	1.0
1596	601	1.0
1596	2676	-1.0
1596	486	1.0
1597	112	1.0
1597	601	1.0
1597	1157	1.0
1598	601	1.0
1598	93	-1.0
1598	486	1.0
1598	37	1.0
1599	601	1.0
1600	601	1.0
1600	235	1.0
1600	93	1.0
1600	1006	1.0
1600	943	1.0
1601	601	1.0
1601	724	1.0
1602	601	1.0
1603	601	1.0
1604	601	1.0
1605	832	1.0
1605	65	1.0
1605	5901	1.0
1605	388	1.0
1605	5142	1.0
1605	525	1.0
1605	2895	1.0
1605	1616	1.0
1605	3094	1.0
1605	4888	1.0
1605	601	1.0
1605	1818	1.0
1605	1179	1.0
1605	93	1.0
1605	4126	1.0
1605	4639	1.0
1605	5789	1.0
1605	97	1.0
1605	6779	1.0
1605	420	1.0
1605	2150	1.0
1605	296	1.0
1605	361	1.0
1605	2410	1.0
1605	5540	1.0
1605	349	1.0
1605	2280	1.0
1605	2418	1.0
1605	745	1.0
1605	287	1.0
1605	6206	1.0
1606	1361	1.0
1606	1439	1.0
1606	2101	-1.0
1606	57	1.0
1606	601	1.0
1606	439	1.0
1606	349	1.0
1606	1141	-1.0
1607	601	1.0
1608	601	1.0
1609	601	1.0
1610	2216	-1.0
1610	601	1.0
1610	724	1.0
1610	93	1.0
1610	486	1.0
1611	112	1.0
1611	2104	1.0
1611	1995	-1.0
1611	2821	1.0
1611	441	1.0
1611	1795	-1.0
1611	601	1.0
1611	203	1.0
1611	1389	-1.0
1611	446	1.0
1611	287	1.0
1612	2048	1.0
1612	3589	1.0
1612	10	1.0
1612	3087	1.0
1612	3088	1.0
1612	18	1.0
1612	1046	1.0
1612	1561	1.0
1612	3610	1.0
1612	1566	1.0
1612	3103	1.0
1612	2080	1.0
1612	37	1.0
1612	1575	1.0
1612	2097	1.0
1612	4660	1.0
1612	3639	1.0
1612	1593	1.0
1612	1082	1.0
1612	60	1.0
1612	3082	1.0
1612	3647	1.0
1612	578	1.0
1612	1094	1.0
1612	268	1.0
1612	2999	1.0
1612	3149	1.0
1612	3663	1.0
1612	1616	1.0
1612	2135	1.0
1612	4696	-1.0
1612	601	1.0
1612	2138	1.0
1612	93	1.0
1612	3682	-1.0
1612	611	1.0
1612	102	1.0
1612	2150	1.0
1612	1639	1.0
1612	105	1.0
1612	1133	1.0
1612	3188	1.0
1612	3177	1.0
1612	413	1.0
1612	1145	1.0
1612	4218	1.0
1612	2683	1.0
1612	3198	1.0
1612	1151	1.0
1612	3200	1.0
1612	3776	1.0
1612	1155	1.0
1612	2184	1.0
1612	5484	-1.0
1612	3218	1.0
1612	150	1.0
1612	3439	1.0
1612	1050	1.0
1612	162	1.0
1612	2723	1.0
1612	1701	-1.0
1612	3238	1.0
1612	1591	1.0
1612	3245	1.0
1612	1198	1.0
1612	176	1.0
1612	371	1.0
1612	3102	1.0
1612	201	1.0
1612	5581	1.0
1612	2235	-1.0
1612	3262	1.0
1612	1215	1.0
1612	4288	1.0
1612	4290	1.0
1612	1220	1.0
1612	2757	-1.0
1612	711	1.0
1612	2973	1.0
1612	3276	1.0
1612	5322	-1.0
1612	119	-1.0
1612	2240	1.0
1612	3277	1.0
1612	205	1.0
1612	2256	1.0
1612	4046	1.0
1612	3286	1.0
1612	4823	1.0
1612	3292	1.0
1612	208	1.0
1612	226	1.0
1612	928	1.0
1612	2283	1.0
1612	979	1.0
1612	1492	1.0
1612	2810	1.0
1612	256	1.0
1612	4407	1.0
1612	262	1.0
1612	2828	1.0
1612	3346	1.0
1612	900	1.0
1612	4894	1.0
1612	1312	1.0
1612	3121	1.0
1612	296	1.0
1612	220	-1.0
1612	3883	-1.0
1612	4908	-1.0
1612	3379	1.0
1612	308	1.0
1612	311	-1.0
1612	2872	1.0
1612	2361	1.0
1612	828	1.0
1612	2877	1.0
1612	3902	1.0
1612	5516	-1.0
1612	2890	1.0
1612	2103	1.0
1612	846	1.0
1612	1361	1.0
1612	1874	1.0
1612	5427	-1.0
1612	1699	1.0
1612	859	1.0
1612	348	1.0
1612	865	1.0
1612	868	1.0
1612	869	1.0
1612	876	1.0
1612	879	1.0
1612	1395	1.0
1612	372	1.0
1612	375	1.0
1612	5499	-1.0
1612	4478	1.0
1612	2453	-1.0
1612	1408	1.0
1612	388	1.0
1612	1416	1.0
1612	907	1.0
1612	2956	1.0
1612	398	1.0
1612	3475	1.0
1612	2964	1.0
1612	3477	1.0
1612	2970	1.0
1612	3996	-1.0
1612	1949	1.0
1612	1440	1.0
1612	1442	1.0
1612	2203	1.0
1612	3492	1.0
1612	3494	1.0
1612	2984	1.0
1612	4010	1.0
1612	3499	1.0
1612	3500	-1.0
1612	2990	1.0
1612	2991	1.0
1612	2994	1.0
1612	4020	-1.0
1612	949	1.0
1612	950	1.0
1612	439	-1.0
1612	953	1.0
1612	3004	1.0
1612	416	1.0
1612	1355	1.0
1612	1476	1.0
1612	4038	-1.0
1612	455	1.0
1612	2436	1.0
1612	972	-1.0
1612	1997	1.0
1612	3022	1.0
1612	1999	1.0
1612	3235	1.0
1612	3028	1.0
1612	3029	1.0
1612	2520	1.0
1612	420	1.0
1612	3043	1.0
1612	3056	-1.0
1612	3058	1.0
1612	3065	1.0
1612	3583	1.0
1612	4095	-1.0
1613	601	1.0
1613	1636	1.0
1613	93	1.0
1613	1006	1.0
1613	1801	1.0
1614	1592	1.0
1614	486	1.0
1614	2104	1.0
1614	152	1.0
1614	601	1.0
1614	2299	1.0
1615	3200	1.0
1615	928	1.0
1615	5591	1.0
1615	121	1.0
1615	601	1.0
1615	3495	1.0
1615	4010	1.0
1615	810	1.0
1615	876	1.0
1615	4222	1.0
1615	3439	1.0
1615	979	1.0
1615	308	1.0
1615	2101	1.0
1615	439	1.0
1615	1592	1.0
1615	1492	1.0
1615	348	1.0
1615	1141	1.0
1615	1566	1.0
1615	2015	-1.0
1616	3307	-1.0
1616	517	1.0
1616	2184	1.0
1616	268	-1.0
1616	5499	1.0
1616	1038	1.0
1616	627	1.0
1616	2453	1.0
1616	4888	1.0
1616	2203	1.0
1616	4637	1.0
1616	1566	-1.0
1616	1440	1.0
1616	1442	1.0
1616	551	1.0
1616	296	1.0
1616	4265	1.0
1616	810	-1.0
1616	176	1.0
1616	3251	-1.0
1616	2485	1.0
1616	439	1.0
1616	1593	1.0
1616	1594	1.0
1616	1215	1.0
1616	1312	1.0
1616	1220	1.0
1616	3404	1.0
1616	1226	1.0
1616	332	1.0
1616	5198	-1.0
1616	1615	1.0
1616	4432	1.0
1616	3028	1.0
1616	601	1.0
1616	2522	1.0
1616	1245	1.0
1616	2683	1.0
1616	359	1.0
1616	4331	1.0
1616	1395	1.0
1616	375	1.0
1616	760	1.0
1616	2299	1.0
1616	2428	1.0
1616	3583	-1.0
1617	601	-1.0
1618	1024	1.0
1618	1513	-1.0
1618	2821	-1.0
1618	3082	1.0
1618	2828	-1.0
1618	5499	-1.0
1618	398	-1.0
1618	2448	1.0
1618	18	1.0
1618	2964	-1.0
1618	2990	-1.0
1618	152	1.0
1618	1561	-1.0
1618	4635	-1.0
1618	1436	-1.0
1618	3869	-1.0
1618	3615	-1.0
1618	289	-1.0
1618	4130	-1.0
1618	421	1.0
1618	3879	-1.0
1618	810	1.0
1618	2091	-1.0
1618	1198	-1.0
1618	2736	-1.0
1618	2482	-1.0
1618	2996	1.0
1618	949	-1.0
1618	950	1.0
1618	1592	1.0
1618	4784	-1.0
1618	2877	-1.0
1618	1983	-1.0
1618	4801	-1.0
1618	2114	1.0
1618	1094	1.0
1618	2060	-1.0
1618	5450	-1.0
1618	247	-1.0
1618	3276	-1.0
1618	2895	1.0
1618	1620	-1.0
1618	725	1.0
1618	105	-1.0
1618	2520	-1.0
1618	1497	-1.0
1618	859	1.0
1618	1141	-1.0
1618	2853	-1.0
1618	3886	-1.0
1618	3177	1.0
1618	2923	-1.0
1618	5650	-1.0
1618	111	-1.0
1618	2546	-1.0
1618	1269	-1.0
1618	3831	-1.0
1618	2683	-1.0
1618	3973	-1.0
1619	1024	1.0
1619	2016	1.0
1619	1621	1.0
1619	1622	1.0
1619	281	1.0
1619	1141	1.0
1619	111	1.0
1620	1024	1.0
1620	256	1.0
1620	3307	1.0
1620	1416	1.0
1620	1417	1.0
1620	1495	-1.0
1620	268	1.0
1620	529	1.0
1620	3218	1.0
1620	3736	-1.0
1620	1436	1.0
1620	413	1.0
1620	3742	-1.0
1620	3103	-1.0
1620	928	-1.0
1620	545	1.0
1620	3935	-1.0
1620	293	1.0
1620	551	1.0
1620	426	1.0
1620	1579	1.0
1620	300	1.0
1620	560	1.0
1620	3379	1.0
1620	105	1.0
1620	4024	-1.0
1620	176	1.0
1620	827	1.0
1620	828	1.0
1620	2877	-1.0
1620	2238	1.0
1620	1215	1.0
1620	2240	1.0
1620	1095	1.0
1620	1224	1.0
1620	1226	-1.0
1620	119	-1.0
1620	1615	1.0
1620	1616	1.0
1620	1361	1.0
1620	1622	1.0
1620	2135	1.0
1620	344	1.0
1620	2138	1.0
1620	93	1.0
1620	37	1.0
1620	2256	1.0
1620	3682	-1.0
1620	1659	1.0
1620	2279	1.0
1620	3177	1.0
1620	2736	1.0
1620	807	1.0
1620	1388	1.0
1620	3346	-1.0
1620	1006	1.0
1620	1263	1.0
1620	1269	1.0
1620	627	1.0
1620	1012	1.0
1620	190	1.0
1620	375	-1.0
1620	3065	1.0
1620	2810	1.0
1620	2299	1.0
1620	2540	1.0
1620	1726	1.0
1621	1024	1.0
1621	529	1.0
1621	564	1.0
1621	104	1.0
1621	1513	-1.0
1621	1482	-1.0
1621	996	1.0
1621	1790	1.0
1621	111	-1.0
1622	1024	1.0
1622	65	1.0
1622	907	-1.0
1622	4100	-1.0
1622	3082	-1.0
1622	2135	1.0
1622	1484	-1.0
1622	4046	-1.0
1622	4757	1.0
1622	1361	1.0
1622	2323	-1.0
1622	725	1.0
1622	3095	-1.0
1622	2520	-1.0
1622	5594	-1.0
1622	226	-1.0
1622	2683	1.0
1622	3749	1.0
1622	105	1.0
1622	4587	1.0
1622	1006	1.0
1622	5117	-1.0
1622	3760	-1.0
1622	3214	1.0
1622	2676	1.0
1622	398	-1.0
1622	2872	1.0
1622	1145	1.0
1622	3130	1.0
1622	2299	-1.0
1622	2890	-1.0
1622	2173	-1.0
1622	1983	-1.0
1623	1024	1.0
1623	160	1.0
1623	1636	-1.0
1623	1645	1.0
1623	1390	1.0
1624	1024	1.0
1624	4097	1.0
1624	2054	1.0
1624	1031	1.0
1624	3208	1.0
1624	2828	-1.0
1624	3088	1.0
1624	3601	1.0
1624	1938	1.0
1624	4757	-1.0
1624	3862	1.0
1624	1561	-1.0
1624	3995	-1.0
1624	1566	1.0
1624	1312	1.0
1624	4258	1.0
1624	4260	-1.0
1624	1189	-1.0
1624	3238	1.0
1624	1064	-1.0
1624	3883	-1.0
1624	3500	-1.0
1624	2482	-1.0
1624	3037	-1.0
1624	560	-1.0
1624	4808	-1.0
1624	2994	-1.0
1624	4894	1.0
1624	4669	-1.0
1624	311	-1.0
1624	2104	-1.0
1624	2235	-1.0
1624	2890	-1.0
1624	3901	-1.0
1624	3647	1.0
1624	928	-1.0
1624	195	-1.0
1624	4038	1.0
1624	1224	-1.0
1624	3276	-1.0
1624	1482	-1.0
1624	1484	-1.0
1624	1870	1.0
1624	6608	1.0
1624	4302	1.0
1624	982	1.0
1624	121	-1.0
1624	4696	-1.0
1624	1188	1.0
1624	3420	-1.0
1624	349	-1.0
1624	4195	1.0
1624	357	1.0
1624	1129	-1.0
1624	3307	-1.0
1624	3218	1.0
1624	111	-1.0
1624	2416	-1.0
1624	2417	1.0
1624	3260	1.0
1624	372	-1.0
1624	375	1.0
1624	1272	1.0
1624	3065	-1.0
1624	1408	-1.0
1624	3583	-1.0
1625	1024	1.0
1625	4547	1.0
1625	388	1.0
1625	3862	1.0
1625	5709	-1.0
1625	3214	1.0
1625	1999	1.0
1625	3347	1.0
1625	2708	-1.0
1625	4046	1.0
1625	1155	1.0
1625	5720	-1.0
1625	345	1.0
1625	3087	1.0
1625	4316	1.0
1625	2590	1.0
1625	4000	-1.0
1625	4449	1.0
1625	4130	1.0
1625	4133	1.0
1625	4198	-1.0
1625	369	1.0
1625	4456	1.0
1625	1579	1.0
1625	679	1.0
1625	1006	1.0
1625	3176	1.0
1625	2994	1.0
1625	308	1.0
1625	4150	-1.0
1625	375	1.0
1625	57	1.0
1625	1787	1.0
1625	4286	1.0
1626	1024	1.0
1627	1024	1.0
1627	943	1.0
1628	1024	-1.0
1628	1504	1.0
1628	235	-1.0
1628	2173	1.0
1628	446	-1.0
1628	65	1.0
1628	1038	-1.0
1628	654	-1.0
1628	1615	-1.0
1628	2104	-1.0
1628	1621	1.0
1628	2135	1.0
1628	152	-1.0
1628	2877	1.0
1628	1245	1.0
1628	734	-1.0
1628	2821	1.0
1628	2016	-1.0
1628	2593	1.0
1628	2299	-1.0
1628	926	1.0
1628	93	1.0
1628	2088	-1.0
1628	1579	-1.0
1628	300	-1.0
1628	2605	1.0
1628	1006	1.0
1628	111	-1.0
1628	2676	1.0
1628	1012	-1.0
1628	2334	1.0
1628	1271	-1.0
1628	1528	-1.0
1628	564	1.0
1628	1403	-1.0
1628	2556	1.0
1628	2101	-1.0
1628	1790	-1.0
1628	191	1.0
1629	529	1.0
1630	2820	-1.0
1630	2821	1.0
1630	1544	1.0
1630	486	1.0
1630	268	1.0
1630	2061	-1.0
1630	1038	1.0
1630	529	1.0
1630	1299	1.0
1630	1300	1.0
1630	1818	1.0
1630	285	1.0
1630	2334	1.0
1630	544	1.0
1630	545	1.0
1630	37	1.0
1630	2855	-1.0
1630	41	1.0
1630	1579	1.0
1630	300	1.0
1630	2605	1.0
1630	1582	1.0
1630	2781	-1.0
1630	2098	1.0
1630	564	1.0
1630	2782	1.0
1630	2104	1.0
1630	1592	1.0
1630	57	1.0
1630	2107	-1.0
1630	2101	1.0
1630	2114	1.0
1630	2115	1.0
1630	2373	-1.0
1630	2886	-1.0
1630	1863	1.0
1630	1615	1.0
1630	80	1.0
1630	1361	1.0
1630	1123	1.0
1630	398	1.0
1630	1622	1.0
1630	2135	1.0
1630	1627	1.0
1630	2911	-1.0
1630	827	1.0
1630	2404	1.0
1630	2149	1.0
1630	870	1.0
1630	2922	-1.0
1630	2155	1.0
1630	1388	1.0
1630	191	1.0
1630	1390	1.0
1630	882	1.0
1630	2835	-1.0
1630	2676	1.0
1630	1513	1.0
1630	2168	1.0
1630	2836	-1.0
1630	1659	1.0
1630	2173	1.0
1630	1151	1.0
1630	2946	-1.0
1630	2923	-1.0
1630	2241	1.0
1630	1417	1.0
1630	654	1.0
1630	662	1.0
1630	152	1.0
1630	926	1.0
1630	2885	-1.0
1630	160	1.0
1630	1189	1.0
1630	2727	-1.0
1630	2299	1.0
1630	1087	1.0
1630	436	1.0
1630	1822	1.0
1630	439	1.0
1630	2745	-1.0
1630	446	1.0
1630	1215	1.0
1630	1472	1.0
1630	441	1.0
1630	2593	1.0
1630	375	-1.0
1630	2260	1.0
1630	121	1.0
1630	220	1.0
1630	598	1.0
1630	734	1.0
1630	1504	1.0
1630	2785	-1.0
1630	635	1.0
1630	1593	1.0
1630	998	1.0
1630	639	1.0
1630	745	1.0
1630	2796	-1.0
1630	1006	1.0
1630	1263	1.0
1630	2546	1.0
1630	500	1.0
1630	1271	1.0
1630	1017	-1.0
1630	1275	-1.0
1630	2556	1.0
1630	2558	1.0
1631	529	1.0
1632	529	1.0
1633	529	1.0
1634	1504	1.0
1634	529	1.0
1634	827	1.0
1634	2092	-1.0
1634	285	1.0
1635	529	1.0
1635	1482	1.0
1636	146	1.0
1637	1636	1.0
1638	1636	1.0
1639	3200	1.0
1639	2048	1.0
1639	1155	1.0
1639	900	1.0
1639	2184	1.0
1639	4908	1.0
1639	3082	1.0
1639	2956	1.0
1639	398	1.0
1639	3087	1.0
1639	2448	1.0
1639	3601	-1.0
1639	2265	1.0
1639	1220	-1.0
1639	2203	1.0
1639	1566	-1.0
1639	928	-1.0
1639	2593	-1.0
1639	1442	1.0
1639	2723	1.0
1639	416	1.0
1639	2097	1.0
1639	296	-1.0
1639	810	1.0
1639	3500	1.0
1639	813	1.0
1639	2990	-1.0
1639	560	-1.0
1639	3121	1.0
1639	308	1.0
1639	2999	1.0
1639	2872	1.0
1639	372	1.0
1639	3004	1.0
1639	1312	1.0
1639	2116	1.0
1639	1094	1.0
1639	711	1.0
1639	2890	1.0
1639	162	1.0
1639	4686	1.0
1639	205	1.0
1639	208	1.0
1639	1874	1.0
1639	979	1.0
1639	3028	1.0
1639	2518	1.0
1639	1636	1.0
1639	348	1.0
1639	5344	1.0
1639	3088	1.0
1639	868	1.0
1639	3942	1.0
1639	2150	1.0
1639	3307	1.0
1639	1390	1.0
1639	1440	1.0
1639	5108	1.0
1639	4198	-1.0
1639	375	1.0
1639	4218	1.0
1639	5117	-1.0
1640	1300	1.0
1640	165	1.0
1640	41	1.0
1640	1636	1.0
1640	2059	1.0
1640	281	1.0
1640	1949	1.0
1640	1390	1.0
1641	1659	1.0
1641	1636	1.0
1642	2114	1.0
1642	1659	-1.0
1642	1636	1.0
1642	293	-1.0
1642	1594	1.0
1642	1403	-1.0
1642	93	-1.0
1643	4432	1.0
1643	900	1.0
1643	2866	-1.0
1643	724	1.0
1643	1636	1.0
1643	2485	1.0
1643	551	1.0
1643	1801	1.0
1643	1226	1.0
1643	93	1.0
1643	2095	-1.0
1644	1592	1.0
1644	2546	-1.0
1644	1300	1.0
1644	229	-1.0
1644	486	1.0
1644	1271	1.0
1644	152	1.0
1644	1636	1.0
1644	2821	-1.0
1645	300	1.0
1645	1636	1.0
1645	111	1.0
1646	6404	1.0
1646	518	1.0
1646	5761	1.0
1646	4126	1.0
1646	4108	1.0
1646	3087	1.0
1646	3601	-1.0
1646	3347	1.0
1646	5915	1.0
1646	1566	1.0
1646	4229	1.0
1646	288	1.0
1646	4643	1.0
1646	4133	1.0
1646	3121	1.0
1646	3112	1.0
1646	4653	1.0
1646	2097	-1.0
1646	5430	-1.0
1646	4408	1.0
1646	3130	1.0
1646	4676	-1.0
1646	4150	-1.0
1646	1095	1.0
1646	2828	-1.0
1646	5450	1.0
1646	5196	1.0
1646	4686	1.0
1646	2810	1.0
1646	2872	-1.0
1646	996	1.0
1646	4111	-1.0
1646	1082	1.0
1646	865	1.0
1646	1636	1.0
1646	357	1.0
1646	102	1.0
1646	1639	-1.0
1646	105	1.0
1646	359	1.0
1646	879	1.0
1646	2416	-1.0
1646	369	1.0
1646	5499	-1.0
1646	2175	1.0
1646	3200	1.0
1646	5562	1.0
1646	2178	1.0
1646	1155	1.0
1646	2693	1.0
1646	1162	1.0
1646	2704	1.0
1646	3218	-1.0
1646	3478	1.0
1646	4509	1.0
1646	5282	1.0
1646	4123	1.0
1646	4260	1.0
1646	4517	1.0
1646	2217	1.0
1646	4010	1.0
1646	5808	1.0
1646	433	1.0
1646	2994	1.0
1646	4894	-1.0
1646	439	1.0
1646	3002	1.0
1646	3261	-1.0
1646	1726	-1.0
1646	959	1.0
1646	2242	-1.0
1646	1220	1.0
1646	972	-1.0
1646	1226	-1.0
1646	2252	-1.0
1646	1997	1.0
1646	3022	1.0
1646	5330	-1.0
1646	3028	1.0
1646	2007	1.0
1646	3037	-1.0
1646	5598	-1.0
1646	4261	1.0
1646	3043	1.0
1646	4580	1.0
1646	1361	1.0
1646	3307	-1.0
1646	3538	-1.0
1646	3057	-1.0
1646	760	1.0
1646	3065	-1.0
1646	813	-1.0
1646	1787	1.0
1646	5157	-1.0
1647	1636	1.0
1648	2104	1.0
1648	564	1.0
1648	1636	1.0
1649	1636	-1.0
1650	1636	-1.0
1650	93	-1.0
1651	3668	1.0
1651	1636	-1.0
1651	2238	1.0
1651	1863	-1.0
1651	1593	1.0
1651	1482	-1.0
1651	1006	1.0
1652	1636	-1.0
1653	1472	1.0
1653	1409	1.0
1653	2911	1.0
1653	2115	1.0
1653	2054	1.0
1653	1417	1.0
1653	375	1.0
1653	525	1.0
1653	1615	1.0
1653	80	1.0
1653	2104	1.0
1653	195	1.0
1653	662	1.0
1653	1017	1.0
1653	152	1.0
1653	998	1.0
1653	1818	1.0
1653	37	1.0
1653	2149	1.0
1653	1504	1.0
1653	545	1.0
1653	1123	1.0
1653	870	1.0
1653	486	1.0
1653	2279	1.0
1653	745	1.0
1653	300	1.0
1653	191	1.0
1653	1582	1.0
1653	2546	1.0
1653	1074	1.0
1653	564	1.0
1653	190	1.0
1653	1271	1.0
1653	1592	1.0
1653	441	1.0
1653	293	1.0
1653	635	1.0
1653	1388	1.0
1653	2558	1.0
1653	1215	1.0
1654	1129	1.0
1654	1074	1.0
1654	1645	-1.0
1654	2054	1.0
1655	256	1.0
1655	1408	-1.0
1655	1795	-1.0
1655	2821	-1.0
1655	1544	-1.0
1655	3082	1.0
1655	2828	1.0
1655	398	1.0
1655	2448	-1.0
1655	18	1.0
1655	3615	-1.0
1655	1949	1.0
1655	3589	1.0
1655	1312	1.0
1655	545	-1.0
1655	1442	1.0
1655	3235	1.0
1655	3492	1.0
1655	421	1.0
1655	810	-1.0
1655	1198	1.0
1655	3869	1.0
1655	560	-1.0
1655	2097	1.0
1655	1074	1.0
1655	2996	1.0
1655	950	1.0
1655	439	1.0
1655	1592	1.0
1655	287	1.0
1655	1870	-1.0
1655	2240	1.0
1655	2114	1.0
1655	1476	1.0
1655	1094	1.0
1655	2956	1.0
1655	3276	1.0
1655	846	1.0
1655	2895	1.0
1655	2256	1.0
1655	2642	-1.0
1655	1621	1.0
1655	3286	1.0
1655	1495	-1.0
1655	2907	1.0
1655	6480	1.0
1655	996	1.0
1655	870	1.0
1655	364	1.0
1655	1778	-1.0
1655	1141	1.0
1655	268	-1.0
1655	375	-1.0
1655	2810	1.0
1655	2683	1.0
1655	1151	1.0
1656	1995	1.0
1656	566	1.0
1657	203	1.0
1657	566	1.0
1657	1801	1.0
1657	1994	-1.0
1657	1995	-1.0
1657	1389	1.0
1657	112	1.0
1657	598	1.0
1657	1528	-1.0
1657	316	1.0
1657	1596	-1.0
1657	1246	-1.0
1657	165	1.0
1658	256	-1.0
1658	2048	1.0
1658	1155	1.0
1658	388	1.0
1658	2828	1.0
1658	3087	1.0
1658	2448	1.0
1658	3601	1.0
1658	18	1.0
1658	1046	1.0
1658	1561	-1.0
1658	900	1.0
1658	413	1.0
1658	416	1.0
1658	3494	1.0
1658	2984	1.0
1658	810	1.0
1658	2097	-1.0
1658	1843	1.0
1658	308	1.0
1658	566	1.0
1658	439	1.0
1658	60	1.0
1658	3261	1.0
1658	1726	1.0
1658	1440	1.0
1658	1220	1.0
